1513866118.390773 server started (5930): version 2.6, socket /private/tmp/tmux-501/default, protocol 8
1513866118.390834 on Darwin 17.3.0 Darwin Kernel Version 17.3.0: Thu Nov  9 18:09:22 PST 2017; root:xnu-4570.31.3~1/RELEASE_X86_64; libevent 2.1.8-stable (select)
1513866118.392480 add peer 0x7ffe09011a00: 9 (0x7ffe09011000)
1513866118.392514 new client 0x7ffe09011000
1513866118.392628 loading /usr/local/etc/tmux.conf
1513866118.392715 loading /Users/shriyeshpujari/.tmux.conf
1513866118.392756 server loop enter
1513866154.449077 client 0x7ffe09023200 IDENTIFY_ENVIRON _system_name=OSX
1513866154.449086 peer 0x7ffe09023c00 message 105
1513866154.449096 client 0x7ffe09023200 IDENTIFY_ENVIRON _system_version=10.13
1513866154.449105 peer 0x7ffe09023c00 message 105
1513866154.449115 client 0x7ffe09023200 IDENTIFY_ENVIRON _system_arch=x86_64
1513866154.449125 peer 0x7ffe09023c00 message 105
1513866154.449135 client 0x7ffe09023200 IDENTIFY_ENVIRON _=/usr/local/bin/tmux
1513866154.449144 peer 0x7ffe09023c00 message 105
1513866154.449154 client 0x7ffe09023200 IDENTIFY_ENVIRON EVENT_NOKQUEUE=1
1513866154.449163 peer 0x7ffe09023c00 message 105
1513866154.449173 client 0x7ffe09023200 IDENTIFY_ENVIRON EVENT_NOPOLL=1
1513866154.449182 peer 0x7ffe09023c00 message 106
1513866154.449192 client 0x7ffe09023200 name is /dev/ttys002
1513866154.449205 tty_resize: /dev/ttys002 now 238x50
1513866154.449215 peer 0x7ffe09023c00 message 200
1513866154.449231 cmdq_next <global>: empty
1513866154.449241 cmdq_next <0x7ffe09011000>: empty
1513866154.449250 cmdq_next <0x7ffe09023200>: enter
1513866154.449261 cmdq_next <0x7ffe09023200>: command[new-session] (0), flags 0
1513866154.449271 cmd_find_target: target none, type session
1513866154.449281 cmd_find_target: item 0x7ffe07e0ae20, flags 0x42
1513866154.449300 client 0x7ffe09023200 TMUX /private/tmp/tmux-501/default,5930,0 (session @0)
1513866154.449310 cmd_find_from_client: s=$0
1513866154.449320 cmd_find_from_client: wl=0 1 w=@0 tmux
1513866154.449329 cmd_find_from_client: wp=%0
1513866154.449338 cmd_find_from_client: idx=none
1513866154.449347 cmd_find_target: current is from client
1513866154.449356 cmd_find_target: s=$0
1513866154.449365 cmd_find_target: wl=0 1 w=@0 tmux
1513866154.449374 cmd_find_target: wp=%0
1513866154.449382 cmd_find_target: idx=none
1513866154.449393 cmdq_error: sessions should be nested with care, unset $TMUX to force
1513866154.449404 sending message 211 to peer 0x7ffe09023c00 (1032 bytes)
1513866154.449416 server_client_push_stderr: client 0x7ffe09023200, sent 58, left 0
1513866154.449426 unref client 0x7ffe09023200 (3 references)
1513866154.449437 cmdq_next <0x7ffe09023200>: callback[server_client_command_done] (1), flags 0
1513866154.449446 unref client 0x7ffe09023200 (2 references)
1513866154.449456 cmdq_next <0x7ffe09023200>: exit (empty)
1513866154.449465 cmdq_next <global>: empty
1513866154.449474 cmdq_next <0x7ffe09011000>: empty
1513866154.449483 cmdq_next <0x7ffe09023200>: empty
1513866154.449494 sending message 203 to peer 0x7ffe09023c00 (4 bytes)
1513866154.449524 cmdq_next <global>: empty
1513866154.449536 cmdq_next <0x7ffe09011000>: empty
1513866154.449545 cmdq_next <0x7ffe09023200>: empty
1513866154.449637 %0 has 59 bytes
1513866154.449658 @0 alerts timer reset 0
1513866154.449670 screen_write_start: size 238x50, pane %0
1513866154.449682 input_parse: %0 ground, 59 bytes: sessions should be nested with care, unset $TMUX to force\r\n
1513866154.449694 screen_write_collect_end: 57 sessions should be nested with care, unset $TMUX to force (at 0,8)
1513866154.449704 input_c0_dispatch: '\r'
1513866154.449714 input_c0_dispatch: '\n'
1513866154.449723 screen_write_linefeed: at 0,8 (region 0-49)
1513866154.449735 /dev/ttys000: sessions should be nested with care, unset $TMUX to force
1513866154.449745 screen_write_collect_flush: flushed 1 items (57 bytes)
1513866154.449755 screen_write_stop: 57 cells (57 written, 0 skipped)
1513866154.449765 cmdq_next <global>: empty
1513866154.449775 cmdq_next <0x7ffe09011000>: empty
1513866154.449784 cmdq_next <0x7ffe09023200>: empty
1513866154.449795 /dev/ttys000: \r
1513866154.449804 /dev/ttys000: \n
1513866154.449831 /dev/ttys000: wrote 59 bytes (of 59)
1513866154.449846 lost client 0x7ffe09023200
1513866154.449883 remove peer 0x7ffe09023c00
1513866154.449899 unref client 0x7ffe09023200 (1 references)
1513866154.449916 free client 0x7ffe09023200 (0 references)
1513866154.449933 cmdq_next <global>: empty
1513866154.449951 cmdq_next <0x7ffe09011000>: empty
1513866154.450209 %0 has 262 bytes
1513866154.450241 @0 alerts timer reset 0
1513866154.450264 screen_write_start: size 238x50, pane %0
1513866154.450288 input_parse: %0 ground, 262 bytes: \033[1m\033[3m%\033[23m\033[1m\033[0m                                                                                                                                                                                                                                             \r \r
1513866154.450311 input_csi_dispatch: 'm' "" "1"
1513866154.450336 input_csi_dispatch: 'm' "" "3"
1513866154.450356 screen_write_collect_end: 1 % (at 0,9)
1513866154.450375 input_csi_dispatch: 'm' "" "23"
1513866154.450393 input_csi_dispatch: 'm' "" "1"
1513866154.450406 input_csi_dispatch: 'm' "" "0"
1513866154.450423 screen_write_collect_end: 237                                                                                                                                                                                                                                               (at 1,9)
1513866154.450436 input_c0_dispatch: '\r'
1513866154.450449 screen_write_collect_end: 1   (at 0,9)
1513866154.450459 input_c0_dispatch: '\r'
1513866154.450469 /dev/ttys000: \033[1m
1513866154.450479 /dev/ttys000: \033[7m
1513866154.450489 /dev/ttys000: %
1513866154.450498 /dev/ttys000: \033(B\033[m
1513866154.450519 /dev/ttys000:                                                                                                                                                                                                                                              
1513866154.450533 /dev/ttys000: \033[10;1H
1513866154.450543 /dev/ttys000:  
1513866154.450553 screen_write_collect_flush: flushed 3 items (239 bytes)
1513866154.450562 screen_write_stop: 239 cells (239 written, 0 skipped)
1513866154.450573 cmdq_next <global>: empty
1513866154.450582 cmdq_next <0x7ffe09011000>: empty
1513866154.450592 /dev/ttys000: \r
1513866154.450619 %0 has 19 bytes
1513866154.450633 @0 alerts timer reset 0
1513866154.450648 screen_write_start: size 238x50, pane %0
1513866154.450666 input_parse: %0 ground, 19 bytes: \033k~/repos/library\033\\
1513866154.450685 input_enter_rename
1513866154.450704 input_exit_rename: "~/repos/library"
1513866154.450725 cmd_find_from_window: s=$0
1513866154.450741 cmd_find_from_window: wl=0 1 w=@0 ~/repos/library
1513866154.450757 cmd_find_from_window: wp=%0
1513866154.450774 cmd_find_from_window: idx=0
1513866154.450786 window_add_ref: @0 notify_add, now 2
1513866154.450796 session_add_ref: 0 notify_add, now 2
1513866154.450809 input_esc_dispatch: '\\', 
1513866154.450820 screen_write_collect_flush: flushed 0 items (0 bytes)
1513866154.450829 screen_write_stop: 0 cells (0 written, 0 skipped)
1513866154.450853 /dev/ttys000: wrote 261 bytes (of 261)
1513866154.450870 cmdq_next <global>: enter
1513866154.450888 cmdq_next <global>: callback[notify_callback] (1), flags 0
1513866154.450906 notify_callback: window-renamed
1513866154.450926 window_remove_ref: @0 notify_callback, now 1
1513866154.450946 session_remove_ref: 0 notify_callback, now 1
1513866154.450964 cmdq_next <global>: exit (empty)
1513866154.450983 cmdq_next <0x7ffe09011000>: empty
1513866154.450998 cmdq_next <global>: empty
1513866154.451015 cmdq_next <0x7ffe09011000>: empty
1513866154.451029 screen_write_start: size 238x1, no pane
1513866154.451051 screen_write_collect_flush: flushed 0 items (0 bytes)
1513866154.451060 screen_write_stop: 238 cells (238 written, 0 skipped)
1513866154.451232 format '[#S] ' -> '[0] '
1513866154.451274 unref client 0x7ffe09011000 (2 references)
1513866154.451425 format ' "#{=21:pane_title}" 19:52 21-Dec-17' -> ' "shriyeshs-MacBook-Pro" 19:52 21-Dec-17'
1513866154.451464 unref client 0x7ffe09011000 (2 references)
1513866154.451633 format '#{window_flags}' -> '*'
1513866154.451648 format '#I:#W#{?window_flags,#{window_flags}, }' -> '0:~/repos/library*'
1513866154.451686 unref client 0x7ffe09011000 (2 references)
1513866154.451700 screen_write_start: size 19x1, no pane
1513866154.451713 screen_write_collect_flush: flushed 0 items (0 bytes)
1513866154.451722 screen_write_stop: 19 cells (19 written, 0 skipped)
1513866154.451732 screen_write_start: size 238x1, no pane
1513866154.451746 screen_write_collect_flush: flushed 0 items (0 bytes)
1513866154.451755 screen_write_stop: 63 cells (58 written, 5 skipped)
1513866154.451768 /dev/ttys000: \033[?25l
1513866154.451785 /dev/ttys000: \033[51d
1513866154.451803 /dev/ttys000: \033[30m
1513866154.451813 /dev/ttys000: \033[42m
1513866154.451824 /dev/ttys000: [0] 0:~/repos/library*                                                                                                                                                                                 "shriyeshs-MacBook-Pro" 19:52 21-Dec-17
1513866154.451834 /dev/ttys000: \033(B\033[m
1513866154.451845 /dev/ttys000: \033[10;1H
1513866154.451854 /dev/ttys000: \033[?12l\033[?25h
1513866154.451887 /dev/ttys000: wrote 284 bytes (of 284)
1513866154.451910 cmdq_next <global>: empty
1513866154.451927 cmdq_next <0x7ffe09011000>: empty
1513866154.453116 %0 has 74 bytes
1513866154.453143 @0 alerts timer reset 0
1513866154.453159 screen_write_start: size 238x50, pane %0
1513866154.453171 input_parse: %0 ground, 74 bytes: \033]7;file://shriyeshs-MacBook-Pro.local/Users/shriyeshpujari/repos/library\a
1513866154.453182 input_enter_osc
1513866154.453195 input_exit_osc: "7;file://shriyeshs-MacBook-Pro.local/Users/shriyeshpujari/repos/library"
1513866154.453204 input_exit_osc: unknown '7'
1513866154.453215 screen_write_collect_flush: flushed 0 items (0 bytes)
1513866154.453228 screen_write_stop: 0 cells (0 written, 0 skipped)
1513866154.453247 cmdq_next <global>: empty
1513866154.453265 cmdq_next <0x7ffe09011000>: empty
1513866154.490699 %0 has 109 bytes
1513866154.490731 @0 alerts timer reset 0
1513866154.490744 screen_write_start: size 238x50, pane %0
1513866154.490756 input_parse: %0 ground, 109 bytes: \r\033[0m\033[23m\033[24m\033[J\033[01;31m\342\236\234  \033[36mlibrary\033[00m \033[01;34mgit:(\033[31mlocal_work_library\033[34m) \033[33m\342\234\227\033[00m \033[K
1513866154.490767 input_c0_dispatch: '\r'
1513866154.490779 input_csi_dispatch: 'm' "" "0"
1513866154.490791 input_csi_dispatch: 'm' "" "23"
1513866154.490801 input_csi_dispatch: 'm' "" "24"
1513866154.490810 input_csi_dispatch: 'J' "" ""
1513866154.490823 screen_write_collect_flush: flushed 0 items (0 bytes)
1513866154.490838 /dev/ttys000: \033[1;50r
1513866154.490848 tty_clear_area: 238,40 at 0,10
1513866154.490858 /dev/ttys000: \033[11;50r
1513866154.490868 /dev/ttys000: \033[40S
1513866154.490877 tty_clear_line: 238 at 0,9
1513866154.490887 /dev/ttys000: \033[10;1H
1513866154.490895 /dev/ttys000: \033[K
1513866154.490905 input_csi_dispatch: 'm' "" "01;31"
1513866154.490915 input_utf8_open 3
1513866154.490925 input_utf8_add
1513866154.490936 input_utf8_close 3 '\342\236\234' (width 1)
1513866154.490946 screen_write_collect_flush: flushed 0 items (0 bytes)
1513866154.490959 /dev/ttys000: \033[31m
1513866154.490968 /dev/ttys000: \033[1m
1513866154.490977 /dev/ttys000: \342\236\234
1513866154.490987 screen_write_collect_end: 2    (at 1,9)
1513866154.490997 input_csi_dispatch: 'm' "" "36"
1513866154.491007 screen_write_collect_end: 7 library (at 3,9)
1513866154.491016 input_csi_dispatch: 'm' "" "00"
1513866154.491026 screen_write_collect_end: 1   (at 10,9)
1513866154.491035 input_csi_dispatch: 'm' "" "01;34"
1513866154.491045 screen_write_collect_end: 5 git:( (at 11,9)
1513866154.491055 input_csi_dispatch: 'm' "" "31"
1513866154.491065 screen_write_collect_end: 18 local_work_library (at 16,9)
1513866154.491074 input_csi_dispatch: 'm' "" "34"
1513866154.491084 screen_write_collect_end: 2 )  (at 34,9)
1513866154.491093 input_csi_dispatch: 'm' "" "33"
1513866154.491102 input_utf8_open 3
1513866154.491111 input_utf8_add
1513866154.491121 input_utf8_close 3 '\342\234\227' (width 1)
1513866154.491130 /dev/ttys000:   
1513866154.491140 /dev/ttys000: \033[36m
1513866154.491149 /dev/ttys000: library
1513866154.491158 /dev/ttys000: \033(B\033[m
1513866154.491167 /dev/ttys000:  
1513866154.491177 /dev/ttys000: \033[34m
1513866154.491186 /dev/ttys000: \033[1m
1513866154.491195 /dev/ttys000: git:(
1513866154.491205 /dev/ttys000: \033[31m
1513866154.491214 /dev/ttys000: local_work_library
1513866154.491224 /dev/ttys000: \033[34m
1513866154.491233 /dev/ttys000: ) 
1513866154.491242 screen_write_collect_flush: flushed 6 items (35 bytes)
1513866154.491253 /dev/ttys000: \033[33m
1513866154.491262 /dev/ttys000: \342\234\227
1513866154.491271 input_csi_dispatch: 'm' "" "00"
1513866154.491281 screen_write_collect_end: 1   (at 37,9)
1513866154.491290 input_csi_dispatch: 'K' "" ""
1513866154.491300 /dev/ttys000: \033(B\033[m
1513866154.491309 /dev/ttys000:  
1513866154.491318 screen_write_collect_flush: flushed 1 items (1 bytes)
1513866154.491328 tty_clear_line: 200 at 38,9
1513866154.491337 /dev/ttys000: \033[K
1513866154.491346 screen_write_collect_flush: flushed 0 items (0 bytes)
1513866154.491355 screen_write_stop: 38 cells (38 written, 0 skipped)
1513866154.491366 cmdq_next <global>: empty
1513866154.491376 cmdq_next <0x7ffe09011000>: empty
1513866154.491386 /dev/ttys000: \033[1;51r
1513866154.491400 /dev/ttys000: \033[10;39H
1513866154.491428 /dev/ttys000: wrote 140 bytes (of 140)
1513866154.491444 %0 has 15 bytes
1513866154.491454 @0 alerts timer reset 0
1513866154.491464 screen_write_start: size 238x50, pane %0
1513866154.491474 input_parse: %0 ground, 15 bytes: \033[?1h\033=\033[?2004h
1513866154.491483 input_csi_dispatch: 'h' "?" "1"
1513866154.491494 input_esc_dispatch: '=', 
1513866154.491504 input_csi_dispatch: 'h' "?" "2004"
1513866154.491513 screen_write_collect_flush: flushed 0 items (0 bytes)
1513866154.491522 screen_write_stop: 0 cells (0 written, 0 skipped)
1513866154.491532 cmdq_next <global>: empty
1513866154.491541 cmdq_next <0x7ffe09011000>: empty
1513866154.491551 /dev/ttys000: \033[?2004h
1513866154.491573 /dev/ttys000: wrote 8 bytes (of 8)
1513866154.491583 cmdq_next <global>: empty
1513866154.491592 cmdq_next <0x7ffe09011000>: empty
1513866159.892564 /dev/ttys000: read 1 bytes (already 0)
1513866159.892620 /dev/ttys000: keys are 1 (e)
1513866159.892640 /dev/ttys000: next key is 1 (e) (expired=0)
1513866159.892659 /dev/ttys000: complete key e 0x65
1513866159.892680 session 0 activity 1513866159.892677 (last 1513866154.438072)
1513866159.892700 cmd_find_from_session: s=$0
1513866159.892718 cmd_find_from_session: wl=0 1 w=@0 ~/repos/library
1513866159.892735 cmd_find_from_session: wp=%0
1513866159.892751 cmd_find_from_session: idx=none
1513866159.892769 session 0 not pasting
1513866159.892787 key table root (pane %0)
1513866159.892804 not found in key table root
1513866159.892823 writing key 0x65 (e) to %0
1513866159.892845 cmdq_next <global>: empty
1513866159.892863 cmdq_next <0x7ffe09011000>: empty
1513866159.892914 cmdq_next <global>: empty
1513866159.892935 cmdq_next <0x7ffe09011000>: empty
1513866159.893278 %0 has 1 bytes
1513866159.893316 @0 alerts timer reset 0
1513866159.893340 screen_write_start: size 238x50, pane %0
1513866159.893359 input_parse: %0 ground, 1 bytes: e
1513866159.893377 screen_write_collect_end: 1 e (at 38,9)
1513866159.893398 /dev/ttys000: e
1513866159.893417 screen_write_collect_flush: flushed 1 items (1 bytes)
1513866159.893435 screen_write_stop: 1 cells (1 written, 0 skipped)
1513866159.893454 cmdq_next <global>: empty
1513866159.893472 cmdq_next <0x7ffe09011000>: empty
1513866159.893519 /dev/ttys000: wrote 1 bytes (of 1)
1513866159.893539 cmdq_next <global>: empty
1513866159.893556 cmdq_next <0x7ffe09011000>: empty
1513866160.140348 /dev/ttys000: read 1 bytes (already 0)
1513866160.140401 /dev/ttys000: keys are 1 (x)
1513866160.140422 /dev/ttys000: next key is 1 (x) (expired=0)
1513866160.140441 /dev/ttys000: complete key x 0x78
1513866160.140463 session 0 activity 1513866160.140458 (last 1513866159.892677)
1513866160.140482 cmd_find_from_session: s=$0
1513866160.140501 cmd_find_from_session: wl=0 1 w=@0 ~/repos/library
1513866160.140517 cmd_find_from_session: wp=%0
1513866160.140534 cmd_find_from_session: idx=none
1513866160.140551 session 0 not pasting
1513866160.140570 key table root (pane %0)
1513866160.140587 not found in key table root
1513866160.140606 writing key 0x78 (x) to %0
1513866160.140628 cmdq_next <global>: empty
1513866160.140647 cmdq_next <0x7ffe09011000>: empty
1513866160.140694 cmdq_next <global>: empty
1513866160.140715 cmdq_next <0x7ffe09011000>: empty
1513866160.141009 %0 has 3 bytes
1513866160.141047 @0 alerts timer reset 0
1513866160.141071 screen_write_start: size 238x50, pane %0
1513866160.141090 input_parse: %0 ground, 3 bytes: \bex
1513866160.141108 input_c0_dispatch: '\b'
1513866160.141126 screen_write_collect_end: 2 ex (at 38,9)
1513866160.141146 /dev/ttys000: \b
1513866160.141166 /dev/ttys000: ex
1513866160.141184 screen_write_collect_flush: flushed 1 items (2 bytes)
1513866160.141201 screen_write_stop: 2 cells (2 written, 0 skipped)
1513866160.141221 cmdq_next <global>: empty
1513866160.141239 cmdq_next <0x7ffe09011000>: empty
1513866160.141285 /dev/ttys000: wrote 3 bytes (of 3)
1513866160.141306 cmdq_next <global>: empty
1513866160.141323 cmdq_next <0x7ffe09011000>: empty
1513866160.412212 /dev/ttys000: read 1 bytes (already 0)
1513866160.412299 /dev/ttys000: keys are 1 (i)
1513866160.412317 /dev/ttys000: next key is 1 (i) (expired=0)
1513866160.412336 /dev/ttys000: complete key i 0x69
1513866160.412354 session 0 activity 1513866160.412351 (last 1513866160.140458)
1513866160.412371 cmd_find_from_session: s=$0
1513866160.412386 cmd_find_from_session: wl=0 1 w=@0 ~/repos/library
1513866160.412400 cmd_find_from_session: wp=%0
1513866160.412414 cmd_find_from_session: idx=none
1513866160.412428 session 0 not pasting
1513866160.412443 key table root (pane %0)
1513866160.412457 not found in key table root
1513866160.412473 writing key 0x69 (i) to %0
1513866160.412493 cmdq_next <global>: empty
1513866160.412508 cmdq_next <0x7ffe09011000>: empty
1513866160.412555 cmdq_next <global>: empty
1513866160.412577 cmdq_next <0x7ffe09011000>: empty
1513866160.412874 %0 has 1 bytes
1513866160.412907 @0 alerts timer reset 0
1513866160.412927 screen_write_start: size 238x50, pane %0
1513866160.412943 input_parse: %0 ground, 1 bytes: i
1513866160.412959 screen_write_collect_end: 1 i (at 40,9)
1513866160.412976 /dev/ttys000: i
1513866160.412993 screen_write_collect_flush: flushed 1 items (1 bytes)
1513866160.413007 screen_write_stop: 1 cells (1 written, 0 skipped)
1513866160.413023 cmdq_next <global>: empty
1513866160.413038 cmdq_next <0x7ffe09011000>: empty
1513866160.413082 /dev/ttys000: wrote 1 bytes (of 1)
1513866160.413099 cmdq_next <global>: empty
1513866160.413113 cmdq_next <0x7ffe09011000>: empty
1513866161.419871 /dev/ttys000: read 1 bytes (already 0)
1513866161.419913 /dev/ttys000: keys are 1 (t)
1513866161.419925 /dev/ttys000: next key is 1 (t) (expired=0)
1513866161.419938 /dev/ttys000: complete key t 0x74
1513866161.419952 session 0 activity 1513866161.419949 (last 1513866160.412351)
1513866161.419965 cmd_find_from_session: s=$0
